1,1,30.83,0,1.25,1,1,1,0,202,0
1,0,58.67,4.46,3.04,1,1,6,0,43,560
1,0,24.5,0.5,1.5,1,0,0,0,280,824
1,1,27.83,1.54,3.75,1,1,5,1,100,3
1,1,20.17,5.625,1.71,1,0,0,0,120,0
1,1,32.08,4,2.5,1,0,0,1,360,0
1,1,33.17,1.04,6.5,1,0,0,1,164,31285
1,0,22.92,11.585,0.04,1,0,0,0,80,1349
1,1,54.42,0.5,3.96,1,0,0,0,180,314
1,1,42.5,4.915,3.165,1,0,0,1,52,1442
1,1,22.08,0.83,2.165,0,0,0,1,128,0
1,1,29.92,1.835,4.335,1,0,0,0,260,200
1,0,38.25,6,1,1,0,0,1,0,0
1,1,48.08,6.04,0.04,0,0,0,0,0,2690
1,0,45.83,10.5,5,1,1,7,1,0,0
1,1,36.67,4.415,0.25,1,1,10,1,320,0
1,1,28.25,0.875,0.96,1,1,3,1,396,0
1,0,23.25,5.875,3.17,1,1,10,0,120,245
1,1,21.83,0.25,0.665,1,0,0,1,0,0
1,0,19.17,8.585,0.75,1,1,7,0,96,0
1,1,25,11.25,2.5,1,1,17,0,200,1208
1,1,23.25,1,0.835,1,0,0,0,300,0
1,0,47.75,8,7.875,1,1,6,1,0,1260
1,0,27.42,14.5,3.085,1,1,1,0,120,11
1,0,41.17,6.5,0.5,1,1,3,1,145,0
1,0,15.83,0.585,1.5,1,1,2,0,100,0
1,0,47,13,5.165,1,1,9,1,0,0
1,1,56.58,18.5,15,1,1,17,1,0,0
1,1,57.42,8.5,7,1,1,3,0,0,0
1,1,42.08,1.04,5,1,1,6,1,500,10000
1,1,29.25,14.79,5.04,1,1,5,1,168,0
1,1,42,9.79,7.96,1,1,8,0,0,0
1,1,49.5,7.585,7.585,1,1,15,1,0,5000
1,0,36.75,5.125,5,1,0,0,1,0,4000
1,0,22.58,10.75,0.415,1,1,5,1,0,560
1,1,27.83,1.5,2,1,1,11,1,434,35
1,1,27.25,1.585,1.835,1,1,12,1,583,713
1,0,23,11.75,0.5,1,1,2,1,300,551
1,1,27.75,0.585,0.25,1,1,2,0,260,500
1,1,54.58,9.415,14.415,1,1,11,1,30,300
1,1,34.17,9.17,4.5,1,1,12,1,0,221
1,1,28.92,15,5.335,1,1,11,0,0,2283
1,1,29.67,1.415,0.75,1,1,1,0,240,100
1,1,39.58,13.915,8.625,1,1,6,1,70,0
1,1,56.42,28,28.5,1,1,40,0,0,15
1,1,54.33,6.75,2.625,1,1,11,1,0,284
1,0,41,2.04,0.125,1,1,23,1,455,1236
1,1,31.92,4.46,6.04,1,1,3,0,311,300
1,1,41.5,1.54,3.5,0,0,0,0,216,0
1,1,23.92,0.665,0.165,0,0,0,0,100,0
1,0,25.75,0.5,0.875,1,0,0,1,491,0
1,1,26,1,1.75,1,0,0,1,280,0
1,1,37.42,2.04,0.04,1,0,0,1,400,5800
1,1,34.92,2.5,0,1,0,0,1,239,200
1,1,34.25,3,7.415,1,0,0,1,0,0
1,1,23.33,11.625,0.835,1,0,0,1,160,300
1,1,23.17,0,0.085,1,0,0,0,0,0
1,1,44.33,0.5,5,1,0,0,1,320,0
1,1,35.17,4.5,5.75,0,0,0,1,711,0
1,1,43.25,3,6,1,1,11,0,80,0
1,1,56.75,12.25,1.25,1,1,4,1,200,0
1,1,31.67,16.165,3,1,1,9,0,250,730
1,0,23.42,0.79,1.5,1,1,2,1,80,400
1,0,20.42,0.835,1.585,1,1,1,0,0,0
1,1,26.67,4.25,4.29,1,1,1,1,120,0
1,1,34.17,1.54,1.54,1,1,1,1,520,50000
1,0,36,1,2,1,1,11,0,0,456
1,1,25.5,0.375,0.25,1,1,3,0,260,15108
1,1,19.42,6.5,1.46,1,1,7,0,80,2954
1,1,35.17,25.125,1.625,1,1,1,1,515,500
1,1,32.33,7.5,1.585,1,0,0,1,420,0
1,0,38.58,5,13.5,1,0,0,1,980,0
1,1,44.25,0.5,10.75,1,0,0,0,400,0
1,1,44.83,7,1.625,0,0,0,0,160,2
1,1,20.67,5.29,0.375,1,1,1,0,160,0
1,1,34.08,6.5,0.125,1,0,0,1,443,0
1,0,19.17,0.585,0.585,1,0,0,1,160,0
1,1,21.67,1.165,2.5,1,1,1,0,180,20
1,1,21.5,9.75,0.25,1,0,0,0,140,0
1,1,49.58,19,0,1,1,1,0,94,0
1,0,27.67,1.5,2,1,0,0,0,368,0
1,1,39.83,0.5,0.25,1,0,0,0,288,0
1,1,27.25,0.625,0.455,1,0,0,1,200,0
1,1,37.17,4,5,1,0,0,1,280,0
1,1,25.67,2.21,4,1,0,0,0,188,0
1,1,34,4.5,1,1,0,0,1,240,0
1,0,49,1.5,0,1,0,0,1,100,27
1,1,62.5,12.75,5,1,0,0,0,112,0
1,1,31.42,15.5,0.5,1,0,0,0,120,0
1,1,52.33,1.375,9.46,1,0,0,1,200,100
1,1,28.75,1.5,1.5,1,0,0,1,0,225
1,0,28.58,3.54,0.5,1,0,0,1,171,0
1,1,23,0.625,0.125,1,0,0,0,180,1
1,0,22.5,11,3,1,0,0,1,268,0
1,0,28.5,1,1,1,1,2,1,167,500
1,1,37.5,1.75,0.25,1,0,0,1,164,400
1,1,35.25,16.5,4,1,0,0,0,80,0
1,1,18.67,5,0.375,1,1,2,0,0,38
1,1,25,12,2.25,1,1,2,1,120,5
1,1,27.83,4,5.75,1,1,2,1,75,0
1,1,54.83,15.5,0,1,1,20,0,152,130
1,1,28.75,1.165,0.5,1,0,0,0,280,0
1,0,25,11,4.5,1,0,0,0,120,0
1,1,40.92,2.25,10,1,0,0,1,176,0
1,0,19.75,0.75,0.795,1,1,5,1,140,5
1,1,29.17,3.5,3.5,1,1,3,1,329,0
1,0,24.5,1.04,0.5,1,1,3,0,180,147
1,1,24.58,12.5,0.875,1,0,0,1,260,0
1,0,33.75,0.75,1,1,1,3,1,212,0
1,1,20.67,1.25,1.375,1,1,3,1,140,210
1,0,25.42,1.125,1.29,1,1,2,0,200,0
1,1,37.75,7,11.5,1,1,7,1,300,5
1,1,52.5,6.5,6.29,1,1,15,0,0,11202
1,1,57.83,7.04,14,1,1,6,1,360,1332
1,0,20.75,10.335,0.335,1,1,1,1,80,50
1,1,39.92,6.21,0.04,1,1,1,0,200,300
1,1,25.67,12.5,1.21,1,1,67,1,140,258
1,0,24.75,12.5,1.5,1,1,12,1,120,567
1,0,44.17,6.665,7.375,1,1,3,1,0,0
1,0,23.5,9,8.5,1,1,5,1,120,0
1,1,34.92,5,7.5,1,1,6,1,0,1000
1,1,47.67,2.5,2.5,1,1,12,1,410,2510
1,1,22.75,11,2.5,1,1,7,1,100,809
1,1,34.42,4.25,3.25,1,1,2,0,274,610
1,0,28.42,3.5,0.835,1,0,0,0,280,0
1,1,67.75,5.5,13,1,1,1,1,0,0
1,1,20.42,1.835,2.25,1,1,1,0,100,150
1,0,47.42,8,6.5,1,1,6,0,375,51100
1,1,36.25,5,2.5,1,1,6,0,0,367
1,1,32.67,5.5,5.5,1,1,12,1,408,1000
1,1,48.58,6.5,6,1,0,0,1,350,0
1,1,39.92,0.54,0.5,1,1,3,0,200,1000
1,1,33.58,2.75,4.25,1,1,6,0,204,0
1,0,18.83,9.5,1.625,1,1,6,1,40,600
1,0,26.92,13.5,5,1,1,2,0,0,5000
1,0,31.25,3.75,0.625,1,1,9,1,181,0
1,0,56.5,16,0,1,1,15,0,0,247
1,1,43,0.29,1.75,1,1,8,0,100,375
1,1,22.33,11,2,1,1,1,0,80,278
1,1,27.25,1.665,5.085,1,1,9,0,399,827
1,1,32.83,2.5,2.75,1,1,6,0,160,2072
1,1,23.25,1.5,2.375,1,1,3,1,0,582
1,0,40.33,7.54,8,1,1,14,0,0,2300
1,0,30.5,6.5,4,1,1,7,1,0,3065
1,0,52.83,15,5.5,1,1,14,0,0,2200
1,0,46.67,0.46,0.415,1,1,11,1,440,6
1,0,58.33,10,4,1,1,14,0,0,1602
1,1,37.33,6.5,4.25,1,1,12,1,93,0
1,1,23.08,2.5,1.085,1,1,11,1,60,2184
1,1,32.75,1.5,5.5,1,1,3,1,0,0
1,0,21.67,11.5,0,1,1,11,1,0,0
1,0,28.5,3.04,2.54,1,1,1,0,70,0
1,0,68.67,15,0,1,1,14,0,0,3376
1,1,28,2,4.165,1,1,2,1,181,0
1,1,34.08,0.08,0.04,1,1,1,1,280,2000
1,1,27.67,2,1,1,1,4,0,140,7544
1,1,44,2,1.75,1,1,2,1,0,15
1,1,25.08,1.71,1.665,1,1,1,1,395,20
1,1,32,1.75,0.04,1,0,0,1,393,0
1,0,60.58,16.5,11,1,0,0,1,21,10561
1,0,40.83,10,1.75,1,0,0,0,29,837
1,1,19.33,9.5,1,1,0,0,1,60,400
1,0,32.33,0.54,0.04,1,0,0,0,440,11177
1,1,36.67,3.25,9,1,0,0,1,102,639
1,1,37.5,1.125,1.5,0,0,0,1,431,0
1,0,25.08,2.54,0.25,1,0,0,1,370,0
1,1,41.33,0,15,1,0,0,0,0,0
1,1,56,12.5,8,1,0,0,1,24,2028
1,0,49.83,13.585,8.5,1,0,0,1,0,0
1,1,22.67,10.5,1.335,1,0,0,0,100,0
1,1,27,1.5,0.375,1,0,0,1,260,1065
1,1,25,12.5,3,1,0,0,1,20,0
1,0,26.08,8.665,1.415,1,0,0,0,160,150
1,0,18.42,9.25,1.21,1,1,4,0,60,540
1,1,20.17,8.17,1.96,1,1,14,0,60,158
1,1,47.67,0.29,15,1,1,20,0,0,15000
1,0,21.25,2.335,0.5,1,1,4,0,80,0
1,0,20.67,3,0.165,1,1,3,0,100,6
1,0,57.08,19.5,5.5,1,1,7,0,0,3000
1,0,22.42,5.665,2.585,1,1,7,0,129,3257
1,1,48.75,8.5,12.5,1,1,9,0,181,1655
1,1,40,6.5,3.5,1,1,1,0,0,500
1,1,40.58,5,5,1,1,7,0,0,3065
1,0,28.67,1.04,2.5,1,1,5,1,300,1430
1,0,33.08,4.625,1.625,1,1,2,0,0,0
1,1,21.33,10.5,3,1,0,0,1,0,0
1,1,42,0.205,5.125,1,0,0,0,400,0
1,1,41.75,0.96,2.5,1,0,0,0,510,600
1,1,22.67,1.585,3.085,1,1,6,0,80,0
1,1,34.5,4.04,8.5,1,1,7,1,195,0
1,1,28.25,5.04,1.5,1,1,8,1,144,7
1,1,33.17,3.165,3.165,1,1,3,1,380,0
1,1,48.17,7.625,15.5,1,1,12,0,0,790
1,1,27.58,2.04,2,1,1,3,1,370,560
1,1,22.58,10.04,0.04,1,1,9,0,60,396
1,0,24.08,0.5,1.25,1,1,1,0,0,678
1,0,41.33,1,2.25,1,0,0,1,0,300
1,0,20.75,10.25,0.71,1,1,2,1,49,0
1,1,36.33,2.125,0.085,1,1,1,0,50,1187
1,0,35.42,12,14,1,1,8,0,0,6590
1,1,28.67,9.335,5.665,1,1,6,0,381,168
1,1,35.17,2.5,4.5,1,1,7,0,150,1270
1,1,39.5,4.25,6.5,1,1,16,0,117,1210
1,1,39.33,5.875,10,1,1,14,1,399,0
1,1,24.33,6.625,5.5,1,0,0,1,100,0
1,1,60.08,14.5,18,1,1,15,1,0,1000
1,1,23.08,11.5,3.5,1,1,9,0,56,742
1,1,26.67,2.71,5.25,1,1,1,0,211,0
1,1,48.17,3.5,3.5,1,0,0,0,230,0
1,1,41.17,4.04,7,1,1,8,0,320,0
1,1,55.92,11.5,5,1,1,5,0,0,8851
1,1,53.92,9.625,8.665,1,1,5,0,0,0
1,0,18.92,9.25,1,1,1,4,1,80,500
1,0,50.08,12.54,2.29,1,1,3,1,156,0
1,1,65.42,11,20,1,1,7,1,22,0
1,0,17.58,9,1.375,1,0,0,1,0,0
1,0,18.83,9.54,0.085,1,0,0,0,100,0
1,0,37.75,5.5,0.125,1,0,0,1,228,0
1,1,23.25,4,0.25,1,0,0,1,160,0
1,1,18.08,5.5,0.5,1,0,0,0,80,0
1,0,22.5,8.46,2.46,0,0,0,0,164,0
1,1,19.67,0.375,2,1,1,2,1,80,0
1,1,22.08,11,0.665,1,0,0,0,100,0
1,1,25.17,3.5,0.625,1,1,7,0,0,7059
1,0,47.42,3,13.875,1,1,2,1,519,1704
1,1,33.5,1.75,4.5,1,1,4,1,253,857
1,1,27.67,13.75,5.75,1,0,0,1,487,500
1,0,58.42,21,10,1,1,13,0,0,6700
1,0,20.67,1.835,2.085,1,1,5,0,220,2503
1,1,26.17,0.25,0,1,0,0,1,0,0
1,1,21.33,7.5,1.415,1,1,1,0,80,9800
1,1,42.83,4.625,4.58,1,0,0,0,0,0
1,1,38.17,10.125,2.5,1,1,6,0,520,196
1,1,20.5,10,2.5,1,0,0,0,40,0
1,1,48.25,25.085,1.75,1,1,3,0,120,14
1,1,28.33,5,11,1,0,0,1,70,0
1,1,18.5,2,1.5,1,1,2,0,120,300
1,1,33.17,3.04,2.04,1,1,1,1,180,18027
1,1,45,8.5,14,1,1,1,1,88,2000
1,0,19.67,0.21,0.29,1,1,11,0,80,99
1,1,21.83,11,0.29,1,1,6,0,121,0
1,1,40.25,21.5,20,1,1,11,0,0,1200
1,1,41.42,5,5,1,1,6,1,470,0
1,0,17.83,11,1,1,1,11,0,0,3000
1,1,23.17,11.125,0.46,1,1,1,0,100,0
1,1,18.17,10.25,1.085,0,0,0,0,320,13
1,1,20,11.045,2,0,0,0,1,136,0
1,1,20,0,0.5,0,0,0,0,144,0
1,0,20.75,9.54,0.04,0,0,0,0,200,1000
1,0,24.5,1.75,0.165,0,0,0,0,132,0
1,1,32.75,2.335,5.75,0,0,0,1,292,0
1,0,52.17,0,0,0,0,0,0,0,0
1,0,48.17,1.335,0.335,0,0,0,0,0,120
1,0,20.42,10.5,0,0,0,0,1,154,32
1,1,50.75,0.585,0,0,0,0,0,145,0
1,1,17.08,0.085,0.04,0,0,0,0,140,722
1,1,18.33,1.21,0,0,0,0,0,100,0
1,0,32,6,1.25,0,0,0,0,272,0
1,1,59.67,1.54,0.125,1,0,0,1,260,0
1,1,18,0.165,0.21,0,0,0,0,200,40
1,1,32.33,2.5,1.25,0,0,0,1,280,0
1,1,18.08,6.75,0.04,0,0,0,0,140,0
1,1,38.25,10.125,0.125,0,0,0,0,160,0
1,1,30.67,2.5,2.25,0,0,0,1,340,0
1,1,18.58,5.71,0.54,0,0,0,0,120,0
1,0,19.17,5.415,0.29,0,0,0,0,80,484
1,0,18.17,10,0.165,0,0,0,0,340,0
1,1,16.25,0.835,0.085,1,0,0,0,200,0
1,1,21.17,0.875,0.25,0,0,0,0,280,204
1,1,23.92,0.585,0.125,0,0,0,0,240,1
1,1,17.67,4.46,0.25,0,0,0,0,80,0
1,0,16.5,1.25,0.25,0,1,1,0,108,98
1,1,23.25,12.625,0.125,0,1,2,0,0,5552
1,1,17.58,10,0.165,0,1,1,0,120,1
1,1,29.5,0.58,0.29,0,1,1,0,340,2803
1,1,18.83,0.415,0.165,0,1,1,0,200,1
1,0,21.75,1.75,0,0,0,0,0,160,0
1,1,23,0.75,0.5,0,0,0,1,320,0
1,0,18.25,10,1,0,1,1,0,120,1
1,1,25.42,0.54,0.165,0,1,1,0,272,444
1,1,35.75,2.415,0.125,0,1,2,0,220,1
1,0,16.08,0.335,0,0,1,1,0,160,126
1,0,31.92,3.125,3.04,0,1,2,1,200,4
1,1,69.17,9,4,0,1,1,0,70,6
1,1,32.92,2.5,1.75,0,1,2,1,720,0
1,1,16.33,2.75,0.665,0,1,1,0,80,21
1,1,22.17,12.125,3.335,0,1,2,1,180,173
1,0,57.58,2,6.5,0,1,1,0,0,10
1,1,18.25,0.165,0.25,0,0,0,1,280,0
1,1,23.42,1,0.5,0,0,0,1,280,0
